Aluminium (Recycled),0.56,http://data.nasa.gov/qudt/owl/unit#PoundMass,from 100% recycled old scrap,Substance,http://sw.opencyc.org/concept/Mx4rwQr0i5wpEbGdrcN5Y29ycA,1,Output,Aluminium (Recycled)
Wood chip fuel (soft),0.05,http://data.nasa.gov/qudt/owl/unit#PoundMass,Wood CO2 is biogenic,Product,http://sw.opencyc.org/concept/Mx4rvVitW5wpEbGdrcN5Y29ycA,1,Output,Wood chip fuel (soft)
Natural Gas,0.12,http://data.nasa.gov/qudt/owl/unit#CubicFoot,w/ combustion in industrial boiler,Product,http://sw.opencyc.org/concept/Mx4rvVitW5wpEbGdrcN5Y29ycA,1,Output,Natural Gas
Corn starch,0.37,http://data.nasa.gov/qudt/owl/unit#PoundMass,Chemical intensive cultivation,Product,http://sw.opencyc.org/concept/Mx4rvVi9A5wpEbGdrcN5Y29ycA,1,Output,Corn starch
Potato Starch,0.26,http://data.nasa.gov/qudt/owl/unit#PoundMass,Chemical intensive cultivation,Product,http://sw.opencyc.org/concept/Mx4rvVi9A5wpEbGdrcN5Y29ycA,1,Output,Potato Starch
Cotton Fabric,0.3,http://data.nasa.gov/qudt/owl/unit#PoundMass,Chemical intensive cultivation,Product,http://sw.opencyc.org/concept/Mx4rvVibU5wpEbGdrcN5Y29ycA,1,Output,Cotton Fabric
Cotton Fabric (organic),0.95,http://data.nasa.gov/qudt/owl/unit#PoundMass,Insecticide free,Product,http://sw.opencyc.org/concept/Mx4rvVibU5wpEbGdrcN5Y29ycA,1,Output,Cotton Fabric (organic)
Polyester Fabric,8.9,http://data.nasa.gov/qudt/owl/unit#PoundMass,High global warming impacts,Product,http://sw.opencyc.org/concept/Mx4rvVibU5wpEbGdrcN5Y29ycA,1,Output,Polyester Fabric
Wool,80,http://data.nasa.gov/qudt/owl/unit#PoundMass,Climate change from methane,Product,http://sw.opencyc.org/concept/Mx4rvVibU5wpEbGdrcN5Y29ycA,1,Output,Wool
Leather,0.27,http://data.nasa.gov/qudt/owl/unit#PoundMass,Chrome processed,Product,,1,Output,Leather
Battery (Alkaline),0.07,piece,Per AA battery -  disposable,Product,,1,Output,Battery (Alkaline)
Battery (Lithium-ion),0.18,piece,Per AA battery -  rechargeable,Product,,1,Output,Battery (Lithium-ion)
Circuit board,4200,http://data.nasa.gov/qudt/owl/unit#PoundMass,Printed board w/o components,Product,,1,Output,Circuit board
Integrated circuitry,8400,http://data.nasa.gov/qudt/owl/unit#PoundMass,IC board with mixed components,Product,,1,Output,Integrated circuitry
Integrated circuitry RoHS,12000,http://data.nasa.gov/qudt/owl/unit#PoundMass,IC board -  RoHS compliant,Product,,1,Output,Integrated circuitry RoHS
Electricity (average),0.82,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,120V -  US ave. -  with dist. loss,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Electricity
Electricity (photo),0.037,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Sloped roof -  exclude batteries,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Electricity
Electricity (wind),0.011,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Horizontal axis wind turbine,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Electricity
Electricity (hydroelectric),0.0004,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Electricity
Electricity (nuclear),0.008,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Electricity
Heat (coal),0.44,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Hard coal in 5 mW furnace,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Heat (gas),0.25,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Natural gas in 100kW boiler,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Heat (fuel oil),0.31,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Light fuel oil in 1 mW ind. furnace,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Heat (geothermal),0.03,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,10 mW geothermal probe,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Heat (wood),0.018,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Harwood [sic?] chips in 300kW furnace,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Heat (solar),0.0095,http://data.nasa.gov/qudt/owl/unit#Kilowatthour,Solar hot water,Energy,http://sw.opencyc.org/concept/Mx4rvVkGfJwpEbGdrcN5Y29ycA,1,Output,Heat
Van (3.5 ton),0.19,Ton Mile,Delivery van -  half full,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 3.5 ton van
Truck (16 ton),0.16,Ton Mile,Truck -  half full,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 16 ton truck
Truck (28 ton),0.12,Ton Mile,Truck -  half full,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 28 ton truck
Truck (40 ton),0.11,Ton Mile,Truck -  half full,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 40 ton truck
Automobile (20 mpg),0.24,Ton Mile,Low efficiency vehicle,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 20 mpg automobile
Automobile (50 mpg),0.094,Ton Mile,High efficiency vehicle,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by 50 mpg automobile
Tram,0.92,Ton Mile,Light rail tram -  12 riders,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Tram
Tanker ship (Oceanic),0.61,Ton Mile,Tanker for moving liquids,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Tanker ship (Oceanic)
Freighter (Inland),0.09,Ton Mile,For rivers and lakes,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Freighter (Inland)
Oceanic Freight Ship ,0.015,Ton Mile,-,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Freight Ship
Container ship,0.17,Ton Mile,Moving boxcar size containers,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Container Ship
Train (Freight),0.02,Ton Mile,Diesel freight locomotive,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Freight Train
Train (Regional),0.024,Per Person Per Mile,<400 miles -  diesel -  person-mile,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Regional Train
Train (long distance),0.013,Per Person Per Mile,>400 miles -  diesel -  person-mile,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Long-Distance Train
Helicopter,1.6,http://data.nasa.gov/qudt/owl/unit#MinuteTime,Per minute of operation,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Helicopter
Air (Regional),0.78,Per Person Per Mile,Within one continent -  person-mile,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Air (Regional)
Air (Long Distance),0.41,Per Person Per Mile,Intercontinental -  person-mile,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Air (Long Distance)
Air Freight (Regional),2.8,Ton Mile,Freight within one continent,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Air Freight (Regional)
Air Freight (Intercontinental),1.6,Ton Mile,Intercontinental freight,Transportation Process,http://sw.opencyc.org/concept/Mx4rv-6HepwpEbGdrcN5Y29ycA,1,,Transportation by Air Freight (Intercontinental)
Incineration of Aluminum,0.016,http://data.nasa.gov/qudt/owl/unit#PoundMass,Ecotoxic,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Aluminum
Incineration of Copper,0.033,http://data.nasa.gov/qudt/owl/unit#PoundMass,Ecotoxic,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Copper
Incineration of Lead,0.093,http://data.nasa.gov/qudt/owl/unit#PoundMass,Carcinogen -  human toxic,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Lead
Incineration of Steel,0.0078,http://data.nasa.gov/qudt/owl/unit#PoundMass,Ecotoxic,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Steel
Incineration of Tin Sheet,0.0079,http://data.nasa.gov/qudt/owl/unit#PoundMass,Human toxic -  carcinogen,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Tin Sheet
Incineration of Zinc,0.12,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Zinc
Incineration of Glass,0.011,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Glass
Incineration of Cardboard,0.011,http://data.nasa.gov/qudt/owl/unit#PoundMass,20% water,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Cardboard
Incineration of Newsprint,0.0077,http://data.nasa.gov/qudt/owl/unit#PoundMass,15% water,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Newsprint
Incineration of Paper,0.011,http://data.nasa.gov/qudt/owl/unit#PoundMass,11% water,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Paper
Incineration of Paint,1.1,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Paint
Incineration of LDPE (Low Density Polyethylene),1.4,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Low Density Polyethylene (LDPE)
Incineration of High Density Polyethylene (HDPE),1.4,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,High Density Polyethylene (HDPE)
Incineration of General Purpose Polystyrene (GPS),1.4,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,General Purpose Polystyrene (GPS)
Incineration of High Impact Polystyrene (HIPS) ,1.4,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,High Impact Polystyrene (HIPS) 
Incineration of Polyethylene terephthalate (PET),0.92,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyethylene terephthalate (PET)
Incineration of Polypropylene (PP),1.15,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polypropylene (PP)
Incineration of Polyvinyl chloride (PVC),1,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyvinyl chloride (PVC)
Incineration of Elastomers/Expanded Polystyrene (EPS),1.4,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Expanded Polystyrene (EPS)
Incineration of Polyurethane (PU),1.1,http://data.nasa.gov/qudt/owl/unit#PoundMass,-,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyurethane (PU)
Incineration of Textiles,0.0065,http://data.nasa.gov/qudt/owl/unit#PoundMass,Mixed textiles -  25% water,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Textiles
Landfilling of Concrete,0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,Inert material landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Concrete
Landfilling of Glass,0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,Inert material landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Glass
Landfilling of Steel,0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,Inert material landfill,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Steel
Landfilling of Cardboard (Inert Material Landfill),0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,5% water -  inert material landfill,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Cardboard
Landfilling of Paint,0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,5% water -  inert material landfill,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Paint
Landfilling of Polyurethane (PU) (Inert Material Landfill),0.0032,http://data.nasa.gov/qudt/owl/unit#PoundMass,5% water -  inert material landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyurethane (PU)
Landfilling of Aluminum,0.0096,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill -  ecotoxic,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Aluminum
Landfilling of Tin Sheet,0.006,http://data.nasa.gov/qudt/owl/unit#PoundMass,San. landfill -  human tox. -  carcin.,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Tin Sheet
Landfilling of Cardboard (Sanitary Landfill),0.007,http://data.nasa.gov/qudt/owl/unit#PoundMass,San. landfill -  human tox. -  carcin.,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Cardboard
Landfilling of Newspaper,0.0058,http://data.nasa.gov/qudt/owl/unit#PoundMass,15% water -  sanitary landfill,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Newpaper
Landfilling of Paper,0.0075,http://data.nasa.gov/qudt/owl/unit#PoundMass,14% water -  sanitary landfill,Product,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Paper
Landfilling of Polyurethane (PU),0.013,http://data.nasa.gov/qudt/owl/unit#PoundMass,15% wat. -  human toxic. carcin.,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyurethane (PU)
Landfilling of Polyethylene terephthalate (PET),0.012,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyethylene terephthalate (PET)
Landfilling of HDPE,0.014,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,HDPE
Landfilling of LDPE (Low Density Polyethylene),0.014,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,LDPE (Low Density Polyethylene)
Landfilling of Polypropylene (PP),0.014,http://data.nasa.gov/qudt/owl/unit#PoundMass,16% water -  sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polypropylene (PP)
Landfilling of General Purpose Polystyrene (GPS),0.016,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,General Purpose Polystyrene (GPS)
Landfilling of High Impact Polystyrene (HIPS) ,0.016,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,High Impact Polystyrene (HIPS) 
Landfilling of Polyvinyl chloride (PVC),0.011,http://data.nasa.gov/qudt/owl/unit#PoundMass,Sanitary landfill,Substance,http://sw.opencyc.org/concept/Mx4rvVibh5wpEbGdrcN5Y29ycA,1,Input,Polyvinyl chloride (PVC)